Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Yea  verily  hearts alive  we  d brew choice punch in the spread of his spout   hole there  and from that live punch   bowl quaff the living stuff ,Yea verily hearts alive brew choice punch spread spout hole live punch bowl quaff living stuff,7.48,"Yea,verily,hearts,alive,brew,choice,punch,spread,spout,hole,live,punch,bowl,quaff,living,stuff",0.00,
Again and again to such gamesome talk  the dexterous dart is repeated  the spear returning to its master like a greyhound held in skilful leash ,gamesome talk dexterous dart repeated spear returning master like greyhound held skilful leash,8.33,"gamesome,talk,dexterous,dart,repeated,spear,returning,master,like,greyhound,held,skilful,leash",0.00,
The agonized whale goes into his flurry  the tow   line is slackened  and the pitchpoler dropping astern  folds his hands  and mutely watches the monster die ,agonized whale goes flurry tow line slackened pitchpoler dropping astern folds hands mutely watches monster die,6.33,"agonized,whale,goes,flurry,tow,line,slackened,pitchpoler,dropping,astern,folds,hands,mutely,watches,monster,die",0.00,
That for six thousand years    and no one knows how many millions of ages before    the great whales should have been spouting all over the sea  and sprinkling and mistifying the gardens of the deep  as with so many sprinkling or mistifying pots  and that for some centuries back  thousands of hunters should have been close by the fountain of the whale  watching these sprinklings and spoutings    that all this should be  and yet  that down to this blessed minute  it should still remain a problem  whether these spoutings are  after all  really water  or nothing but vapour    this is surely a noteworthy thing ,thousand years knows millions ages great whales spouting sea sprinkling mistifying gardens deep sprinkling mistifying pots centuries thousands hunters close fountain whale watching sprinklings spoutings blessed minute remain problem spoutings water vapour surely noteworthy thing,11.24,"thousand,years,knows,millions,ages,great,whales,spouting,sea,sprinkling,mistifying,gardens,deep,sprinkling,mistifying,pots,centuries,thousands,hunters,close,fountain,whale,watching,sprinklings,spoutings,blessed,minute,remain,problem,spoutings,water,vapour,surely,noteworthy,thing",0.00,
Let us  then  look at this matter  along with some interesting items contingent ,Let look matter interesting items contingent,8.75,"Let,look,matter,interesting,items,contingent",0.00,
Every one knows that by the peculiar cunning of their gills  the finny tribes in general breathe the air which at all times is combined with the element in which they swim  hence  a herring or a cod might live a century  and never once raise its head above the surface ,knows peculiar cunning gills finny tribes general breathe air times combined element swim herring cod live century raise head surface,11.52,"knows,peculiar,cunning,gills,finny,tribes,general,breathe,air,times,combined,element,swim,herring,cod,live,century,raise,head,surface",0.00,
But owing to his marked internal structure which gives him regular lungs  like a human being  s  the whale can only live by inhaling the disengaged air in the open atmosphere ,owing marked internal structure gives regular lungs like human whale live inhaling disengaged air open atmosphere,8.57,"owing,marked,internal,structure,gives,regular,lungs,like,human,whale,live,inhaling,disengaged,air,open,atmosphere",0.00,
Wherefore the necessity for his periodical visits to the upper world ,Wherefore necessity periodical visits upper world,7.25,"Wherefore,necessity,periodical,visits,upper,world",0.00,
But he cannot in any degree breathe through his mouth  for  in his ordinary attitude  the Sperm Whale  s mouth is buried at least eight feet beneath the surface  and what is still more  his windpipe has no connexion with his mouth ,degree breathe mouth ordinary attitude Sperm Whale mouth buried feet beneath surface windpipe connexion mouth,11.69,"degree,breathe,mouth,ordinary,attitude,Sperm,Whale,mouth,buried,feet,beneath,surface,windpipe,connexion,mouth",0.00,
No  he breathes through his spiracle alone  and this is on the top of his head ,breathes spiracle head,16.46,"breathes,spiracle,head",0.00,
If I say  that in any creature breathing is only a function indispensable to vitality  inasmuch as it withdraws from the air a certain element  which being subsequently brought into contact with the blood imparts to the blood its vivifying principle  I do not think I shall err  though I may possibly use some superfluous scientific words ,creature breathing function indispensable vitality inasmuch withdraws air certain element subsequently brought contact blood imparts blood vivifying principle think shall err possibly use superfluous scientific words,9.14,"creature,breathing,function,indispensable,vitality,inasmuch,withdraws,air,certain,element,subsequently,brought,contact,blood,imparts,blood,vivifying,principle,think,shall,err,possibly,use,superfluous,scientific,words",0.00,
Assume it  and it follows that if all the blood in a man could be aerated with one breath  he might then seal up his nostrils and not fetch another for a considerable time ,Assume follows blood man aerated breath seal nostrils fetch considerable time,13.37,"Assume,follows,blood,man,aerated,breath,seal,nostrils,fetch,considerable,time",0.00,
Anomalous as it may seem  this is precisely the case with the whale  who systematically lives  by intervals  his full hour and more  without drawing a single breath  or so much as in any way inhaling a particle of air  for  remember  he has no gills ,Anomalous precisely case whale systematically lives intervals hour drawing single breath way inhaling particle air remember gills,11.60,"Anomalous,precisely,case,whale,systematically,lives,intervals,hour,drawing,single,breath,way,inhaling,particle,air,remember,gills",0.00,
Between his ribs and on each side of his spine he is supplied with a remarkable involved Cretan labyrinth of vermicelli   like vessels  which vessels  when he quits the surface  are completely distended with oxygenated blood ,ribs spine supplied remarkable involved Cretan labyrinth vermicelli like vessels vessels quits surface completely distended oxygenated blood,8.44,"ribs,spine,supplied,remarkable,involved,Cretan,labyrinth,vermicelli,like,vessels,vessels,quits,surface,completely,distended,oxygenated,blood",0.00,
So that for an hour or more  a thousand fathoms in the sea  he carries a surplus stock of vitality in him  just as the camel crossing the waterless desert carries a surplus supply of drink for future use in its four supplementary stomachs ,hour thousand fathoms sea carries surplus stock vitality camel crossing waterless desert carries surplus supply drink future use supplementary stomachs,10.04,"hour,thousand,fathoms,sea,carries,surplus,stock,vitality,camel,crossing,waterless,desert,carries,surplus,supply,drink,future,use,supplementary,stomachs",0.00,
The anatomical fact of this labyrinth is indisputable  and that the supposition founded upon it is reasonable and true  seems the more cogent to me  when I consider the otherwise inexplicable obstinacy of that leviathan in HAVING HIS SPOUTINGS OUT  as the fishermen phrase it ,anatomical fact labyrinth indisputable supposition founded reasonable true cogent consider inexplicable obstinacy leviathan SPOUTINGS fishermen phrase,10.51,"anatomical,fact,labyrinth,indisputable,supposition,founded,reasonable,true,cogent,consider,inexplicable,obstinacy,leviathan,SPOUTINGS,fishermen,phrase",0.00,
If unmolested  upon rising to the surface  the Sperm Whale will continue there for a period of time exactly uniform with all his other unmolested risings ,unmolested rising surface Sperm Whale continue period time exactly uniform unmolested risings,9.09,"unmolested,rising,surface,Sperm,Whale,continue,period,time,exactly,uniform,unmolested,risings",0.00,
Say he stays eleven minutes  and jets seventy times  that is  respires seventy breaths  then whenever he rises again  he will be sure to have his seventy breaths over again  to a minute ,stays minutes jets seventy times respires seventy breaths rises sure seventy breaths minute,10.75,"stays,minutes,jets,seventy,times,respires,seventy,breaths,rises,sure,seventy,breaths,minute",0.00,
Now  if after he fetches a few breaths you alarm him  so that he sounds  he will be always dodging up again to make good his regular allowance of air ,fetches breaths alarm sounds dodging good regular allowance air,14.00,"fetches,breaths,alarm,sounds,dodging,good,regular,allowance,air",0.00,
And not till those seventy breaths are told  will he finally go down to stay out his full term below ,till seventy breaths told finally stay term,12.87,"till,seventy,breaths,told,finally,stay,term",0.00,
Remark  however  that in different individuals these rates are different  but in any one they are alike ,Remark different individuals rates different alike,10.58,"Remark,different,individuals,rates,different,alike",0.00,
Now  why should the whale thus insist upon having his spoutings out  unless it be to replenish his reservoir of air  ere descending for good ,whale insist spoutings replenish reservoir air ere descending good,11.35,"whale,insist,spoutings,replenish,reservoir,air,ere,descending,good",0.00,
How obvious is it  too  that this necessity for the whale  s rising exposes him to all the fatal hazards of the chase ,obvious necessity whale rising exposes fatal hazards chase,12.71,"obvious,necessity,whale,rising,exposes,fatal,hazards,chase",0.00,
For not by hook or by net could this vast leviathan be caught  when sailing a thousand fathoms beneath the sunlight ,hook net vast leviathan caught sailing thousand fathoms beneath sunlight,9.48,"hook,net,vast,leviathan,caught,sailing,thousand,fathoms,beneath,sunlight",0.00,
Not so much thy skill  then  O hunter  as the great necessities that strike the victory to thee ,thy skill hunter great necessities strike victory thee,10.42,"thy,skill,hunter,great,necessities,strike,victory,thee",0.00,
In man  breathing is incessantly going on    one breath only serving for two or three pulsations  so that whatever other business he has to attend to  waking or sleeping  breathe he must  or die he will ,man breathing incessantly going breath serving pulsations business attend waking sleeping breathe die,11.33,"man,breathing,incessantly,going,breath,serving,pulsations,business,attend,waking,sleeping,breathe,die",0.00,
But the Sperm Whale only breathes about one seventh or Sunday of his time ,Sperm Whale breathes seventh Sunday time,10.81,"Sperm,Whale,breathes,seventh,Sunday,time",0.00,
It has been said that the whale only breathes through his spout   hole  if it could truthfully be added that his spouts are mixed with water  then I opine we should be furnished with the reason why his sense of smell seems obliterated in him  for the only thing about him that at all answers to his nose is that identical spout   hole  and being so clogged with two elements  it could not be expected to have the power of smelling ,said whale breathes spout hole truthfully added spouts mixed water opine furnished reason sense smell obliterated thing answers nose identical spout hole clogged elements expected power smelling,12.53,"said,whale,breathes,spout,hole,truthfully,added,spouts,mixed,water,opine,furnished,reason,sense,smell,obliterated,thing,answers,nose,identical,spout,hole,clogged,elements,expected,power,smelling",0.00,
But owing to the mystery of the spout    whether it be water or whether it be vapour    no absolute certainty can as yet be arrived at on this head ,owing mystery spout water vapour absolute certainty arrived head,13.51,"owing,mystery,spout,water,vapour,absolute,certainty,arrived,head",0.00,
Sure it is  nevertheless  that the Sperm Whale has no proper olfactories ,Sure Sperm Whale proper olfactories,9.59,"Sure,Sperm,Whale,proper,olfactories",0.00,
No roses  no violets  no Cologne   water in the sea ,roses violets Cologne water sea,9.62,"roses,violets,Cologne,water,sea",0.00,
Furthermore  as his windpipe solely opens into the tube of his spouting canal  and as that long canal    like the grand Erie Canal    is furnished with a sort of locks  for the downward retention of air or the upward exclusion of water  therefore the whale has no voice  unless you insult him by saying  that when he so strangely rumbles  he talks through his nose ,Furthermore windpipe solely opens tube spouting canal long canal like grand Erie Canal furnished sort locks downward retention air upward exclusion water whale voice insult saying strangely rumbles talks nose,9.59,"Furthermore,windpipe,solely,opens,tube,spouting,canal,long,canal,like,grand,Erie,Canal,furnished,sort,locks,downward,retention,air,upward,exclusion,water,whale,voice,insult,saying,strangely,rumbles,talks,nose",0.00,
Seldom have I known any profound being that had anything to say to this world  unless forced to stammer out something by way of getting a living ,Seldom known profound world forced stammer way getting living,12.41,"Seldom,known,profound,world,forced,stammer,way,getting,living",0.00,
happy that the world is such an excellent listener ,happy world excellent listener,9.80,"happy,world,excellent,listener",0.00,
Now  the spouting canal of the Sperm Whale  chiefly intended as it is for the conveyance of air  and for several feet laid along  horizontally  just beneath the upper surface of his head  and a little to one side  this curious canal is very much like a gas   pipe laid down in a city on one side of a street ,spouting canal Sperm Whale chiefly intended conveyance air feet laid horizontally beneath upper surface head little curious canal like gas pipe laid city street,11.69,"spouting,canal,Sperm,Whale,chiefly,intended,conveyance,air,feet,laid,horizontally,beneath,upper,surface,head,little,curious,canal,like,gas,pipe,laid,city,street",0.00,
But the question returns whether this gas   pipe is also a water   pipe  in other words  whether the spout of the Sperm Whale is the mere vapour of the exhaled breath  or whether that exhaled breath is mixed with water taken in at the mouth  and discharged through the spiracle ,question returns gas pipe water pipe words spout Sperm Whale mere vapour exhaled breath exhaled breath mixed water taken mouth discharged spiracle,10.07,"question,returns,gas,pipe,water,pipe,words,spout,Sperm,Whale,mere,vapour,exhaled,breath,exhaled,breath,mixed,water,taken,mouth,discharged,spiracle",0.00,
It is certain that the mouth indirectly communicates with the spouting canal  but it cannot be proved that this is for the purpose of discharging water through the spiracle ,certain mouth indirectly communicates spouting canal proved purpose discharging water spiracle,10.40,"certain,mouth,indirectly,communicates,spouting,canal,proved,purpose,discharging,water,spiracle",0.00,
Because the greatest necessity for so doing would seem to be  when in feeding he accidentally takes in water ,greatest necessity feeding accidentally takes water,11.93,"greatest,necessity,feeding,accidentally,takes,water",0.00,
But the Sperm Whale  s food is far beneath the surface  and there he cannot spout even if he would ,Sperm Whale food far beneath surface spout,13.13,"Sperm,Whale,food,far,beneath,surface,spout",0.00,
Besides  if you regard him very closely  and time him with your watch  you will find that when unmolested  there is an undeviating rhyme between the periods of his jets and the ordinary periods of respiration ,regard closely time watch find unmolested undeviating rhyme periods jets ordinary periods respiration,11.00,"regard,closely,time,watch,find,unmolested,undeviating,rhyme,periods,jets,ordinary,periods,respiration",0.00,
But why pester one with all this reasoning on the subject ,pester reasoning subject,13.79,"pester,reasoning,subject",0.00,
You have seen him spout  then declare what the spout is  can you not tell water from air ,seen spout declare spout tell water air,12.36,"seen,spout,declare,spout,tell,water,air",0.00,
My dear sir  in this world it is not so easy to settle these plain things ,dear sir world easy settle plain things,12.16,"dear,sir,world,easy,settle,plain,things",0.00,
I have ever found your plain things the knottiest of all ,found plain things knottiest,12.28,"found,plain,things,knottiest",0.00,
And as for this whale spout  you might almost stand in it  and yet be undecided as to what it is precisely ,whale spout stand undecided precisely,15.89,"whale,spout,stand,undecided,precisely",0.00,
The central body of it is hidden in the snowy sparkling mist enveloping it  and how can you certainly tell whether any water falls from it  when  always  when you are close enough to a whale to get a close view of his spout  he is in a prodigious commotion  the water cascading all around him ,central body hidden snowy sparkling mist enveloping certainly tell water falls close whale close view spout prodigious commotion water cascading,12.29,"central,body,hidden,snowy,sparkling,mist,enveloping,certainly,tell,water,falls,close,whale,close,view,spout,prodigious,commotion,water,cascading",0.00,
And if at such times you should think that you really perceived drops of moisture in the spout  how do you know that they are not merely condensed from its vapour  or how do you know that they are not those identical drops superficially lodged in the spout   hole fissure  which is countersunk into the summit of the whale  s head ,times think perceived drops moisture spout know merely condensed vapour know identical drops superficially lodged spout hole fissure countersunk summit whale head,11.78,"times,think,perceived,drops,moisture,spout,know,merely,condensed,vapour,know,identical,drops,superficially,lodged,spout,hole,fissure,countersunk,summit,whale,head",0.00,
For even when tranquilly swimming through the mid   day sea in a calm  with his elevated hump sun   dried as a dromedary  s in the desert  even then  the whale always carries a small basin of water on his head  as under a blazing sun you will sometimes see a cavity in a rock filled up with rain ,tranquilly swimming mid day sea calm elevated hump sun dried dromedary desert whale carries small basin water head blazing sun cavity rock filled rain,11.49,"tranquilly,swimming,mid,day,sea,calm,elevated,hump,sun,dried,dromedary,desert,whale,carries,small,basin,water,head,blazing,sun,cavity,rock,filled,rain",0.00,
Nor is it at all prudent for the hunter to be over curious touching the precise nature of the whale spout ,prudent hunter curious touching precise nature whale spout,12.26,"prudent,hunter,curious,touching,precise,nature,whale,spout",0.00,
It will not do for him to be peering into it  and putting his face in it ,peering putting face,19.18,"peering,putting,face",0.00,
You cannot go with your pitcher to this fountain and fill it  and bring it away ,pitcher fountain fill bring away,13.75,"pitcher,fountain,fill,bring,away",0.00,
For even when coming into slight contact with the outer  vapoury shreds of the jet  which will often happen  your skin will feverishly smart  from the acridness of the thing so touching it ,coming slight contact outer vapoury shreds jet happen skin feverishly smart acridness thing touching,10.05,"coming,slight,contact,outer,vapoury,shreds,jet,happen,skin,feverishly,smart,acridness,thing,touching",0.00,
And I know one  who coming into still closer contact with the spout  whether with some scientific object in view  or otherwise  I cannot say  the skin peeled off from his cheek and arm ,know coming closer contact spout scientific object view skin peeled cheek arm,11.89,"know,coming,closer,contact,spout,scientific,object,view,skin,peeled,cheek,arm",0.00,
Wherefore  among whalemen  the spout is deemed poisonous  they try to evade it ,Wherefore whalemen spout deemed poisonous try evade,7.59,"Wherefore,whalemen,spout,deemed,poisonous,try,evade",0.00,
Another thing  I have heard it said  and I do not much doubt it  that if the jet is fairly spouted into your eyes  it will blind you ,thing heard said doubt jet fairly spouted eyes blind,14.29,"thing,heard,said,doubt,jet,fairly,spouted,eyes,blind",0.00,
The wisest thing the investigator can do then  it seems to me  is to let this deadly spout alone ,wisest thing investigator let deadly spout,13.40,"wisest,thing,investigator,let,deadly,spout",0.00,
Still  we can hypothesize  even if we cannot prove and establish ,hypothesize prove establish,12.31,"hypothesize,prove,establish",0.00,
My hypothesis is this  that the spout is nothing but mist ,hypothesis spout mist,13.79,"hypothesis,spout,mist",0.00,
And besides other reasons  to this conclusion I am impelled  by considerations touching the great inherent dignity and sublimity of the Sperm Whale  I account him no common  shallow being  inasmuch as it is an undisputed fact that he is never found on soundings  or near shores  all other whales sometimes are ,reasons conclusion impelled considerations touching great inherent dignity sublimity Sperm Whale account common shallow inasmuch undisputed fact found soundings near shores whales,9.68,"reasons,conclusion,impelled,considerations,touching,great,inherent,dignity,sublimity,Sperm,Whale,account,common,shallow,inasmuch,undisputed,fact,found,soundings,near,shores,whales",0.00,
And I am convinced that from the heads of all ponderous profound beings  such as Plato  Pyrrho  the Devil  Jupiter  Dante  and so on  there always goes up a certain semi   visible steam  while in the act of thinking deep thoughts ,convinced heads ponderous profound beings Plato Pyrrho Devil Jupiter Dante goes certain semi visible steam act thinking deep thoughts,9.57,"convinced,heads,ponderous,profound,beings,Plato,Pyrrho,Devil,Jupiter,Dante,goes,certain,semi,visible,steam,act,thinking,deep,thoughts",0.00,
While composing a little treatise on Eternity  I had the curiosity to place a mirror before me  and ere long saw reflected there  a curious involved worming and undulation in the atmosphere over my head ,composing little treatise Eternity curiosity place mirror ere long saw reflected curious involved worming undulation atmosphere head,8.87,"composing,little,treatise,Eternity,curiosity,place,mirror,ere,long,saw,reflected,curious,involved,worming,undulation,atmosphere,head",0.00,
The invariable moisture of my hair  while plunged in deep thought  after six cups of hot tea in my thin shingled attic  of an August noon  this seems an additional argument for the above supposition ,invariable moisture hair plunged deep thought cups hot tea thin shingled attic August noon additional argument supposition,9.05,"invariable,moisture,hair,plunged,deep,thought,cups,hot,tea,thin,shingled,attic,August,noon,additional,argument,supposition",0.00,
And how nobly it raises our conceit of the mighty  misty monster  to behold him solemnly sailing through a calm tropical sea  his vast  mild head overhung by a canopy of vapour  engendered by his incommunicable contemplations  and that vapour    as you will sometimes see it    glorified by a rainbow  as if Heaven itself had put its seal upon his thoughts ,nobly raises conceit mighty misty monster behold solemnly sailing calm tropical sea vast mild head overhung canopy vapour engendered incommunicable contemplations vapour glorified rainbow Heaven seal thoughts,9.52,"nobly,raises,conceit,mighty,misty,monster,behold,solemnly,sailing,calm,tropical,sea,vast,mild,head,overhung,canopy,vapour,engendered,incommunicable,contemplations,vapour,glorified,rainbow,Heaven,seal,thoughts",0.00,
For  d  ye see  rainbows do not visit the clear air  they only irradiate vapour ,ye rainbows visit clear air irradiate vapour,10.00,"ye,rainbows,visit,clear,air,irradiate,vapour",0.00,
And so  through all the thick mists of the dim doubts in my mind  divine intuitions now and then shoot  enkindling my fog with a heavenly ray ,thick mists dim doubts mind divine intuitions shoot enkindling fog heavenly ray,10.56,"thick,mists,dim,doubts,mind,divine,intuitions,shoot,enkindling,fog,heavenly,ray",0.00,
And for this I thank God  for all have doubts  many deny  but doubts or denials  few along with them  have intuitions ,thank God doubts deny doubts denials intuitions,12.71,"thank,God,doubts,deny,doubts,denials,intuitions",0.00,
Doubts of all things earthly  and intuitions of some things heavenly  this combination makes neither believer nor infidel  but makes a man who regards them both with equal eye ,Doubts things earthly intuitions things heavenly combination makes believer infidel makes man regards equal eye,7.95,"Doubts,things,earthly,intuitions,things,heavenly,combination,makes,believer,infidel,makes,man,regards,equal,eye",0.00,
Other poets have warbled the praises of the soft eye of the antelope  and the lovely plumage of the bird that never alights  less celestial  I celebrate a tail ,poets warbled praises soft eye antelope lovely plumage bird alights celestial celebrate tail,10.00,"poets,warbled,praises,soft,eye,antelope,lovely,plumage,bird,alights,celestial,celebrate,tail",0.00,
Reckoning the largest sized Sperm Whale  s tail to begin at that point of the trunk where it tapers to about the girth of a man  it comprises upon its upper surface alone  an area of at least fifty square feet ,Reckoning largest sized Sperm Whale tail begin point trunk tapers girth man comprises upper surface area square feet,10.95,"Reckoning,largest,sized,Sperm,Whale,tail,begin,point,trunk,tapers,girth,man,comprises,upper,surface,area,square,feet",0.00,
The compact round body of its root expands into two broad  firm  flat palms or flukes  gradually shoaling away to less than an inch in thickness ,compact round body root expands broad firm flat palms flukes gradually shoaling away inch thickness,7.59,"compact,round,body,root,expands,broad,firm,flat,palms,flukes,gradually,shoaling,away,inch,thickness",0.00,
At the crotch or junction  these flukes slightly overlap  then sideways recede from each other like wings  leaving a wide vacancy between ,crotch junction flukes slightly overlap sideways recede like wings leaving wide vacancy,7.25,"crotch,junction,flukes,slightly,overlap,sideways,recede,like,wings,leaving,wide,vacancy",0.00,
In no living thing are the lines of beauty more exquisitely defined than in the crescentic borders of these flukes ,living thing lines beauty exquisitely defined crescentic borders flukes,9.57,"living,thing,lines,beauty,exquisitely,defined,crescentic,borders,flukes",0.00,
At its utmost expansion in the full grown whale  the tail will considerably exceed twenty feet across ,utmost expansion grown whale tail considerably exceed feet,8.82,"utmost,expansion,grown,whale,tail,considerably,exceed,feet",0.00,
The entire member seems a dense webbed bed of welded sinews  but cut into it  and you find that three distinct strata compose it    upper  middle  and lower ,entire member dense webbed bed welded sinews cut find distinct strata compose upper middle lower,8.28,"entire,member,dense,webbed,bed,welded,sinews,cut,find,distinct,strata,compose,upper,middle,lower",0.00,
The fibres in the upper and lower layers  are long and horizontal  those of the middle one  very short  and running crosswise between the outside layers ,fibres upper lower layers long horizontal middle short running crosswise outside layers,9.15,"fibres,upper,lower,layers,long,horizontal,middle,short,running,crosswise,outside,layers",0.00,
This triune structure  as much as anything else  imparts power to the tail ,triune structure imparts power tail,10.67,"triune,structure,imparts,power,tail",0.00,
To the student of old Roman walls  the middle layer will furnish a curious parallel to the thin course of tiles always alternating with the stone in those wonderful relics of the antique  and which undoubtedly contribute so much to the great strength of the masonry ,student old Roman walls middle layer furnish curious parallel thin course tiles alternating stone wonderful relics antique undoubtedly contribute great strength masonry,9.02,"student,old,Roman,walls,middle,layer,furnish,curious,parallel,thin,course,tiles,alternating,stone,wonderful,relics,antique,undoubtedly,contribute,great,strength,masonry",0.00,
But as if this vast local power in the tendinous tail were not enough  the whole bulk of the leviathan is knit over with a warp and woof of muscular fibres and filaments  which passing on either side the loins and running down into the flukes  insensibly blend with them  and largely contribute to their might  so that in the tail the confluent measureless force of the whole whale seems concentrated to a point ,vast local power tendinous tail bulk leviathan knit warp woof muscular fibres filaments passing loins running flukes insensibly blend largely contribute tail confluent measureless force whale concentrated point,11.17,"vast,local,power,tendinous,tail,bulk,leviathan,knit,warp,woof,muscular,fibres,filaments,passing,loins,running,flukes,insensibly,blend,largely,contribute,tail,confluent,measureless,force,whale,concentrated,point",0.00,
Could annihilation occur to matter  this were the thing to do it ,annihilation occur matter thing,12.31,"annihilation,occur,matter,thing",0.00,
Nor does this    its amazing strength  at all tend to cripple the graceful flexion of its motions  where infantileness of ease undulates through a Titanism of power ,amazing strength tend cripple graceful flexion motions infantileness ease undulates Titanism power,9.09,"amazing,strength,tend,cripple,graceful,flexion,motions,infantileness,ease,undulates,Titanism,power",0.00,
On the contrary  those motions derive their most appalling beauty from it ,contrary motions derive appalling beauty,9.46,"contrary,motions,derive,appalling,beauty",0.00,
Real strength never impairs beauty or harmony  but it often bestows it  and in everything imposingly beautiful  strength has much to do with the magic ,Real strength impairs beauty harmony bestows imposingly beautiful strength magic,9.93,"Real,strength,impairs,beauty,harmony,bestows,imposingly,beautiful,strength,magic",0.00,
Take away the tied tendons that all over seem bursting from the marble in the carved Hercules  and its charm would be gone ,away tied tendons bursting marble carved Hercules charm gone,11.38,"away,tied,tendons,bursting,marble,carved,Hercules,charm,gone",0.00,
As devout Eckerman lifted the linen sheet from the naked corpse of Goethe  he was overwhelmed with the massive chest of the man  that seemed as a Roman triumphal arch ,devout Eckerman lifted linen sheet naked corpse Goethe overwhelmed massive chest man Roman triumphal arch,8.98,"devout,Eckerman,lifted,linen,sheet,naked,corpse,Goethe,overwhelmed,massive,chest,man,Roman,triumphal,arch",0.00,
When Angelo paints even God the Father in human form  mark what robustness is there ,Angelo paints God Father human form mark robustness,8.33,"Angelo,paints,God,Father,human,form,mark,robustness",0.00,
And whatever they may reveal of the divine love in the Son  the soft  curled  hermaphroditical Italian pictures  in which his idea has been most successfully embodied  these pictures  so destitute as they are of all brawniness  hint nothing of any power  but the mere negative  feminine one of submission and endurance  which on all hands it is conceded  form the peculiar practical virtues of his teachings ,reveal divine love Son soft curled hermaphroditical Italian pictures idea successfully embodied pictures destitute brawniness hint power mere negative feminine submission endurance hands conceded form peculiar practical virtues teachings,9.31,"reveal,divine,love,Son,soft,curled,hermaphroditical,Italian,pictures,idea,successfully,embodied,pictures,destitute,brawniness,hint,power,mere,negative,feminine,submission,endurance,hands,conceded,form,peculiar,practical,virtues,teachings",0.00,
Such is the subtle elasticity of the organ I treat of  that whether wielded in sport  or in earnest  or in anger  whatever be the mood it be in  its flexions are invariably marked by exceeding grace ,subtle elasticity organ treat wielded sport earnest anger mood flexions invariably marked exceeding grace,11.56,"subtle,elasticity,organ,treat,wielded,sport,earnest,anger,mood,flexions,invariably,marked,exceeding,grace",0.00,
Therein no fairy  s arm can transcend it ,fairy arm transcend,12.20,"fairy,arm,transcend",0.00,
Five great motions are peculiar to it ,great motions peculiar,10.53,"great,motions,peculiar",0.00,
First  when used as a fin for progression  Second  when used as a mace in battle  Third  in sweeping  Fourth  in lobtailing  Fifth  in peaking flukes ,fin progression Second mace battle sweeping Fourth lobtailing Fifth peaking flukes,10.00,"fin,progression,Second,mace,battle,sweeping,Fourth,lobtailing,Fifth,peaking,flukes",0.00,
First  Being horizontal in its position  the Leviathan  s tail acts in a different manner from the tails of all other sea creatures ,horizontal position Leviathan tail acts different manner tails sea creatures,9.85,"horizontal,position,Leviathan,tail,acts,different,manner,tails,sea,creatures",0.00,
In man or fish  wriggling is a sign of inferiority ,man fish wriggling sign inferiority,9.80,"man,fish,wriggling,sign,inferiority",0.00,
To the whale  his tail is the sole means of propulsion ,whale tail sole means propulsion,10.91,"whale,tail,sole,means,propulsion",0.00,
Scroll   wise coiled forwards beneath the body  and then rapidly sprung backwards  it is this which gives that singular darting  leaping motion to the monster when furiously swimming ,Scroll wise coiled forwards beneath body rapidly sprung backwards gives singular darting leaping motion monster furiously swimming,6.01,"Scroll,wise,coiled,forwards,beneath,body,rapidly,sprung,backwards,gives,singular,darting,leaping,motion,monster,furiously,swimming",0.00,
His side   fins only serve to steer by ,fins serve steer,12.82,"fins,serve,steer",0.00,
Second  It is a little significant  that while one sperm whale only fights another sperm whale with his head and jaw  nevertheless  in his conflicts with man  he chiefly and contemptuously uses his tail ,Second little significant sperm whale fights sperm whale head jaw conflicts man chiefly contemptuously uses tail,8.87,"Second,little,significant,sperm,whale,fights,sperm,whale,head,jaw,conflicts,man,chiefly,contemptuously,uses,tail",0.00,
In striking at a boat  he swiftly curves away his flukes from it  and the blow is only inflicted by the recoil ,striking boat swiftly curves away flukes blow inflicted recoil,11.71,"striking,boat,swiftly,curves,away,flukes,blow,inflicted,recoil",0.00,
If it be made in the unobstructed air  especially if it descend to its mark  the stroke is then simply irresistible ,unobstructed air especially descend mark stroke simply irresistible,11.21,"unobstructed,air,especially,descend,mark,stroke,simply,irresistible",0.00,
No ribs of man or boat can withstand it ,ribs man boat withstand,12.50,"ribs,man,boat,withstand",0.00,
Your only salvation lies in eluding it  but if it comes sideways through the opposing water  then partly owing to the light buoyancy of the whale boat  and the elasticity of its materials  a cracked rib or a dashed plank or two  a sort of stitch in the side  is generally the most serious result ,salvation lies eluding comes sideways opposing water partly owing light buoyancy whale boat elasticity materials cracked rib dashed plank sort stitch generally result,10.81,"salvation,lies,eluding,comes,sideways,opposing,water,partly,owing,light,buoyancy,whale,boat,elasticity,materials,cracked,rib,dashed,plank,sort,stitch,generally,result",0.00,
These submerged side blows are so often received in the fishery  that they are accounted mere child  s play ,submerged blows received fishery accounted mere child play,10.19,"submerged,blows,received,fishery,accounted,mere,child,play",0.00,
Some one strips off a frock  and the hole is stopped ,strips frock hole stopped,13.21,"strips,frock,hole,stopped",0.00,
Third  I cannot demonstrate it  but it seems to me  that in the whale the sense of touch is concentrated in the tail  for in this respect there is a delicacy in it only equalled by the daintiness of the elephant  s trunk ,demonstrate whale sense touch concentrated tail respect delicacy equalled daintiness elephant trunk,14.03,"demonstrate,whale,sense,touch,concentrated,tail,respect,delicacy,equalled,daintiness,elephant,trunk",0.00,
