Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Late hours do not agree with us ,Late hours agree,12.50,"Late,hours,agree",0.00,
I am sorry Mr  and Mrs  Cole should have done it ,sorry Mr Mrs Cole,14.29,"sorry,Mr,Mrs,Cole",0.00,
I think it would be much better if they would come in one afternoon next summer  and take their tea with us    take us in their afternoon walk  which they might do  as our hours are so reasonable  and yet get home without being out in the damp of the evening ,think better come afternoon summer tea afternoon walk hours reasonable home damp evening,14.67,"think,better,come,afternoon,summer,tea,afternoon,walk,hours,reasonable,home,damp,evening",0.00,
The dews of a summer evening are what I would not expose any body to ,dews summer evening expose body,14.49,"dews,summer,evening,expose,body",0.00,
However  as they are so very desirous to have dear Emma dine with them  and as you will both be there  and Mr  Knightley too  to take care of her  I cannot wish to prevent it  provided the weather be what it ought  neither damp  nor cold  nor windy ,desirous dear Emma dine Mr Knightley care wish prevent provided weather ought damp cold windy,13.65,"desirous,dear,Emma,dine,Mr,Knightley,care,wish,prevent,provided,weather,ought,damp,cold,windy",0.00,
Then turning to Mrs  Weston  with a look of gentle reproach    Ah ,turning Mrs Weston look gentle reproach Ah,7.58,"turning,Mrs,Weston,look,gentle,reproach,Ah",0.00,
Miss Taylor  if you had not married  you would have staid at home with me ,Miss Taylor married staid home,13.51,"Miss,Taylor,married,staid,home",0.00,
 Well  sir  cried Mr  Weston   as I took Miss Taylor away  it is incumbent on me to supply her place  if I can  and I will step to Mrs  Goddard in a moment  if you wish it ,sir cried Mr Weston took Miss Taylor away incumbent supply place step Mrs Goddard moment wish,12.21,"sir,cried,Mr,Weston,took,Miss,Taylor,away,incumbent,supply,place,step,Mrs,Goddard,moment,wish",0.00,
But the idea of any thing to be done in a moment  was increasing  not lessening  Mr  Woodhouse  s agitation ,idea thing moment increasing lessening Mr Woodhouse agitation,11.11,"idea,thing,moment,increasing,lessening,Mr,Woodhouse,agitation",0.00,
The ladies knew better how to allay it ,ladies knew better allay,10.26,"ladies,knew,better,allay",0.00,
Mr  Weston must be quiet  and every thing deliberately arranged ,Mr Weston quiet thing deliberately arranged,6.25,"Mr,Weston,quiet,thing,deliberately,arranged",0.00,
With this treatment  Mr  Woodhouse was soon composed enough for talking as usual ,treatment Mr Woodhouse soon composed talking usual,7.41,"treatment,Mr,Woodhouse,soon,composed,talking,usual",0.00,
 He should be happy to see Mrs  Goddard ,happy Mrs Goddard,12.50,"happy,Mrs,Goddard",0.00,
He had a great regard for Mrs  Goddard  and Emma should write a line  and invite her ,great regard Mrs Goddard Emma write line invite,10.59,"great,regard,Mrs,Goddard,Emma,write,line,invite",0.00,
But first of all  there must be an answer written to Mrs ,answer written Mrs,15.79,"answer,written,Mrs",0.00,
 You will make my excuses  my dear  as civilly as possible ,excuses dear civilly possible,11.86,"excuses,dear,civilly,possible",0.00,
You will say that I am quite an invalid  and go no where  and therefore must decline their obliging invitation  beginning with my compliments  of course ,invalid decline obliging invitation beginning compliments course,12.42,"invalid,decline,obliging,invitation,beginning,compliments,course",0.00,
We must remember to let James know that the carriage will be wanted on Tuesday ,remember let James know carriage wanted Tuesday,10.13,"remember,let,James,know,carriage,wanted,Tuesday",0.00,
We have never been there above once since the new approach was made  but still I have no doubt that James will take you very safely ,new approach doubt James safely,15.91,"new,approach,doubt,James,safely",0.00,
And when you get there  you must tell him at what time you would have him come for you again  and you had better name an early hour ,tell time come better early hour,16.67,"tell,time,come,better,early,hour",0.00,
You will not like staying late ,like staying late,9.68,"like,staying,late",0.00,
 But you would not wish me to come away before I am tired  papa ,wish come away tired papa,14.06,"wish,come,away,tired,papa",0.00,
no  my love  but you will soon be tired ,love soon tired,15.00,"love,soon,tired",0.00,
There will be a great many people talking at once ,great people talking,14.00,"great,people,talking",0.00,
 But  my dear sir  cried Mr  Weston   if Emma comes away early  it will be breaking up the party ,dear sir cried Mr Weston Emma comes away early breaking party,8.25,"dear,sir,cried,Mr,Weston,Emma,comes,away,early,breaking,party",0.00,
 And no great harm if it does  said Mr  Woodhouse ,great harm said Mr Woodhouse,10.00,"great,harm,said,Mr,Woodhouse",0.00,
 The sooner every party breaks up  the better ,sooner party breaks better,8.70,"sooner,party,breaks,better",0.00,
 But you do not consider how it may appear to the Coles ,consider appear Coles,16.07,"consider,appear,Coles",0.00,
Emma  s going away directly after tea might be giving offence ,Emma going away directly tea giving offence,6.45,"Emma,going,away,directly,tea,giving,offence",0.00,
They are good   natured people  and think little of their own claims  but still they must feel that any body  s hurrying away is no great compliment  and Miss Woodhouse  s doing it would be more thought of than any other person  s in the room ,good natured people think little claims feel body hurrying away great compliment Miss Woodhouse thought person room,11.93,"good,natured,people,think,little,claims,feel,body,hurrying,away,great,compliment,Miss,Woodhouse,thought,person,room",0.00,
You would not wish to disappoint and mortify the Coles  I am sure  sir  friendly  good sort of people as ever lived  and who have been your neighbours these ten years ,wish disappoint mortify Coles sure sir friendly good sort people lived neighbours years,10.78,"wish,disappoint,mortify,Coles,sure,sir,friendly,good,sort,people,lived,neighbours,years",0.00,
 No  upon no account in the world  Mr  Weston  I am much obliged to you for reminding me ,account world Mr Weston obliged reminding,13.48,"account,world,Mr,Weston,obliged,reminding",0.00,
I should be extremely sorry to be giving them any pain ,extremely sorry giving pain,12.73,"extremely,sorry,giving,pain",0.00,
I know what worthy people they are ,know worthy people,11.43,"know,worthy,people",0.00,
Perry tells me that Mr  Cole never touches malt liquor ,Perry tells Mr Cole touches malt liquor,5.45,"Perry,tells,Mr,Cole,touches,malt,liquor",0.00,
You would not think it to look at him  but he is bilious    Mr  Cole is very bilious ,think look bilious Mr Cole bilious,14.12,"think,look,bilious,Mr,Cole,bilious",0.00,
No  I would not be the means of giving them any pain ,means giving pain,16.98,"means,giving,pain",0.00,
My dear Emma  we must consider this ,dear Emma consider,11.11,"dear,Emma,consider",0.00,
I am sure  rather than run the risk of hurting Mr  and Mrs  Cole  you would stay a little longer than you might wish ,sure run risk hurting Mr Mrs Cole stay little longer wish,11.11,"sure,run,risk,hurting,Mr,Mrs,Cole,stay,little,longer,wish",0.00,
You will be perfectly safe  you know  among your friends ,perfectly safe know friends,10.53,"perfectly,safe,know,friends",0.00,
 Oh yes  papa ,Oh yes papa,0.00,"Oh,yes,papa",0.00,
I have no fears at all for myself  and I should have no scruples of staying as late as Mrs  Weston  but on your account ,fears scruples staying late Mrs Weston account,15.00,"fears,scruples,staying,late,Mrs,Weston,account",0.00,
I am not afraid of your not being exceedingly comfortable with Mrs  Goddard ,afraid exceedingly comfortable Mrs Goddard,10.53,"afraid,exceedingly,comfortable,Mrs,Goddard",0.00,
She loves piquet  you know  but when she is gone home  I am afraid you will be sitting up by yourself  instead of going to bed at your usual time    and the idea of that would entirely destroy my comfort ,loves piquet know gone home afraid sitting instead going bed usual time idea entirely destroy comfort,11.76,"loves,piquet,know,gone,home,afraid,sitting,instead,going,bed,usual,time,idea,entirely,destroy,comfort",0.00,
He did  on the condition of some promises on her side  such as that  if she came home cold  she would be sure to warm herself thoroughly  if hungry  that she would take something to eat  that her own maid should sit up for her  and that Serle and the butler should see that every thing were safe in the house  as usual ,condition promises came home cold sure warm thoroughly hungry eat maid sit Serle butler thing safe house usual,14.11,"condition,promises,came,home,cold,sure,warm,thoroughly,hungry,eat,maid,sit,Serle,butler,thing,safe,house,usual",0.00,
Frank Churchill came back again  and if he kept his father  s dinner waiting  it was not known at Hartfield  for Mrs  Weston was too anxious for his being a favourite with Mr  Woodhouse  to betray any imperfection which could be concealed ,Frank Churchill came kept father dinner waiting known Hartfield Mrs Weston anxious favourite Mr Woodhouse betray imperfection concealed,10.04,"Frank,Churchill,came,kept,father,dinner,waiting,known,Hartfield,Mrs,Weston,anxious,favourite,Mr,Woodhouse,betray,imperfection,concealed",0.00,
He came back  had had his hair cut  and laughed at himself with a very good grace  but without seeming really at all ashamed of what he had done ,came hair cut laughed good grace ashamed,15.17,"came,hair,cut,laughed,good,grace,ashamed",0.00,
He had no reason to wish his hair longer  to conceal any confusion of face  no reason to wish the money unspent  to improve his spirits ,reason wish hair longer conceal confusion face reason wish money unspent improve spirits,9.56,"reason,wish,hair,longer,conceal,confusion,face,reason,wish,money,unspent,improve,spirits",0.00,
He was quite as undaunted and as lively as ever  and  after seeing him  Emma thus moralised to herself   ,undaunted lively seeing Emma moralised,13.33,"undaunted,lively,seeing,Emma,moralised",0.00,
 I do not know whether it ought to be so  but certainly silly things do cease to be silly if they are done by sensible people in an impudent way ,know ought certainly silly things cease silly sensible people impudent way,13.10,"know,ought,certainly,silly,things,cease,silly,sensible,people,impudent,way",0.00,
Wickedness is always wickedness  but folly is not always folly    It depends upon the character of those who handle it ,Wickedness wickedness folly folly depends character handle,10.92,"Wickedness,wickedness,folly,folly,depends,character,handle",0.00,
Mr  Knightley  he is not a trifling  silly young man ,Mr Knightley trifling silly young man,7.55,"Mr,Knightley,trifling,silly,young,man",0.00,
He would either have gloried in the achievement  or been ashamed of it ,gloried achievement ashamed,14.08,"gloried,achievement,ashamed",0.00,
There would have been either the ostentation of a coxcomb  or the evasions of a mind too weak to defend its own vanities    No  I am perfectly sure that he is not trifling or silly ,ostentation coxcomb evasions mind weak defend vanities perfectly sure trifling silly,13.26,"ostentation,coxcomb,evasions,mind,weak,defend,vanities,perfectly,sure,trifling,silly",0.00,
With Tuesday came the agreeable prospect of seeing him again  and for a longer time than hitherto  of judging of his general manners  and by inference  of the meaning of his manners towards herself  of guessing how soon it might be necessary for her to throw coldness into her air  and of fancying what the observations of all those might be  who were now seeing them together for the first time ,Tuesday came agreeable prospect seeing longer time hitherto judging general manners inference meaning manners guessing soon necessary throw coldness air fancying observations seeing time,11.87,"Tuesday,came,agreeable,prospect,seeing,longer,time,hitherto,judging,general,manners,inference,meaning,manners,guessing,soon,necessary,throw,coldness,air,fancying,observations,seeing,time",0.00,
She meant to be very happy  in spite of the scene being laid at Mr  Cole  s  and without being able to forget that among the failings of Mr  Elton  even in the days of his favour  none had disturbed her more than his propensity to dine with Mr  Cole ,meant happy spite scene laid Mr Cole able forget failings Mr Elton days favour disturbed propensity dine Mr Cole,12.40,"meant,happy,spite,scene,laid,Mr,Cole,able,forget,failings,Mr,Elton,days,favour,disturbed,propensity,dine,Mr,Cole",0.00,
Her father  s comfort was amply secured  Mrs  Bates as well as Mrs  Goddard being able to come  and her last pleasing duty  before she left the house  was to pay her respects to them as they sat together after dinner  and while her father was fondly noticing the beauty of her dress  to make the two ladies all the amends in her power  by helping them to large slices of cake and full glasses of wine  for whatever unwilling self   denial his care of their constitution might have obliged them to practise during the meal    She had provided a plentiful dinner for them  she wished she could know that they had been allowed to eat it ,father comfort amply secured Mrs Bates Mrs Goddard able come pleasing duty left house pay respects sat dinner father fondly noticing beauty dress ladies amends power helping large slices cake glasses wine unwilling self denial care constitution obliged practise meal provided plentiful dinner wished know allowed eat,11.04,"father,comfort,amply,secured,Mrs,Bates,Mrs,Goddard,able,come,pleasing,duty,left,house,pay,respects,sat,dinner,father,fondly,noticing,beauty,dress,ladies,amends,power,helping,large,slices,cake,glasses,wine,unwilling,self,denial,care,constitution,obliged,practise,meal,provided,plentiful,dinner,wished,know,allowed,eat",0.00,
She followed another carriage to Mr  Cole  s door  and was pleased to see that it was Mr  Knightley  s  for Mr  Knightley keeping no horses  having little spare money and a great deal of health  activity  and independence  was too apt  in Emma  s opinion  to get about as he could  and not use his carriage so often as became the owner of Donwell Abbey ,followed carriage Mr Cole door pleased Mr Knightley Mr Knightley keeping horses little spare money great deal health activity independence apt Emma opinion use carriage owner Donwell Abbey,10.76,"followed,carriage,Mr,Cole,door,pleased,Mr,Knightley,Mr,Knightley,keeping,horses,little,spare,money,great,deal,health,activity,independence,apt,Emma,opinion,use,carriage,owner,Donwell,Abbey",0.00,
She had an opportunity now of speaking her approbation while warm from her heart  for he stopped to hand her out ,opportunity speaking approbation warm heart stopped hand,12.39,"opportunity,speaking,approbation,warm,heart,stopped,hand",0.00,
 This is coming as you should do  said she   like a gentleman    I am quite glad to see you ,coming said like gentleman glad,15.22,"coming,said,like,gentleman,glad",0.00,
He thanked her  observing   How lucky that we should arrive at the same moment ,thanked observing lucky arrive moment,11.39,"thanked,observing,lucky,arrive,moment",0.00,
for  if we had met first in the drawing   room  I doubt whether you would have discerned me to be more of a gentleman than usual    You might not have distinguished how I came  by my look or manner ,met drawing room doubt discerned gentleman usual distinguished came look manner,14.14,"met,drawing,room,doubt,discerned,gentleman,usual,distinguished,came,look,manner",0.00,
There is always a look of consciousness or bustle when people come in a way which they know to be beneath them ,look consciousness bustle people come way know beneath,12.61,"look,consciousness,bustle,people,come,way,know,beneath",0.00,
You think you carry it off very well  I dare say  but with you it is a sort of bravado  an air of affected unconcern  I always observe it whenever I meet you under those circumstances ,think carry dare sort bravado air affected unconcern observe meet circumstances,13.59,"think,carry,dare,sort,bravado,air,affected,unconcern,observe,meet,circumstances",0.00,
You are not afraid of being supposed ashamed ,afraid supposed ashamed,11.11,"afraid,supposed,ashamed",0.00,
You are not striving to look taller than any body else ,striving look taller body,12.73,"striving,look,taller,body",0.00,
Now I shall really be very happy to walk into the same room with you ,shall happy walk room,15.94,"shall,happy,walk,room",0.00,
Emma had as much reason to be satisfied with the rest of the party as with Mr  Knightley ,Emma reason satisfied rest party Mr Knightley,12.36,"Emma,reason,satisfied,rest,party,Mr,Knightley",0.00,
She was received with a cordial respect which could not but please  and given all the consequence she could wish for ,received cordial respect given consequence wish,12.82,"received,cordial,respect,given,consequence,wish",0.00,
When the Westons arrived  the kindest looks of love  the strongest of admiration were for her  from both husband and wife  the son approached her with a cheerful eagerness which marked her as his peculiar object  and at dinner she found him seated by her    and  as she firmly believed  not without some dexterity on his side ,Westons arrived kindest looks love strongest admiration husband wife son approached cheerful eagerness marked peculiar object dinner found seated firmly believed dexterity,10.74,"Westons,arrived,kindest,looks,love,strongest,admiration,husband,wife,son,approached,cheerful,eagerness,marked,peculiar,object,dinner,found,seated,firmly,believed,dexterity",0.00,
The party was rather large  as it included one other family  a proper unobjectionable country family  whom the Coles had the advantage of naming among their acquaintance  and the male part of Mr  Cox  s family  the lawyer of Highbury ,party large included family proper unobjectionable country family Coles advantage naming acquaintance male Mr Cox family lawyer Highbury,9.40,"party,large,included,family,proper,unobjectionable,country,family,Coles,advantage,naming,acquaintance,male,Mr,Cox,family,lawyer,Highbury",0.00,
The less worthy females were to come in the evening  with Miss Bates  Miss Fairfax  and Miss Smith  but already  at dinner  they were too numerous for any subject of conversation to be general  and  while politics and Mr  Elton were talked over  Emma could fairly surrender all her attention to the pleasantness of her neighbour ,worthy females come evening Miss Bates Miss Fairfax Miss Smith dinner numerous subject conversation general politics Mr Elton talked Emma fairly surrender attention pleasantness neighbour,9.42,"worthy,females,come,evening,Miss,Bates,Miss,Fairfax,Miss,Smith,dinner,numerous,subject,conversation,general,politics,Mr,Elton,talked,Emma,fairly,surrender,attention,pleasantness,neighbour",0.00,
The first remote sound to which she felt herself obliged to attend  was the name of Jane Fairfax ,remote sound felt obliged attend Jane Fairfax,11.34,"remote,sound,felt,obliged,attend,Jane,Fairfax",0.00,
Mrs  Cole seemed to be relating something of her that was expected to be very interesting ,Mrs Cole relating expected interesting,12.22,"Mrs,Cole,relating,expected,interesting",0.00,
She listened  and found it well worth listening to ,listened found worth listening,9.80,"listened,found,worth,listening",0.00,
That very dear part of Emma  her fancy  received an amusing supply ,dear Emma fancy received amusing supply,8.96,"dear,Emma,fancy,received,amusing,supply",0.00,
Mrs  Cole was telling that she had been calling on Miss Bates  and as soon as she entered the room had been struck by the sight of a pianoforte    a very elegant looking instrument    not a grand  but a large   sized square pianoforte  and the substance of the story  the end of all the dialogue which ensued of surprize  and inquiry  and congratulations on her side  and explanations on Miss Bates  s  was  that this pianoforte had arrived from Broadwood  s the day before  to the great astonishment of both aunt and niece    entirely unexpected  that at first  by Miss Bates  s account  Jane herself was quite at a loss  quite bewildered to think who could possibly have ordered it    but now  they were both perfectly satisfied that it could be from only one quarter    of course it must be from Colonel Campbell ,Mrs Cole telling calling Miss Bates soon entered room struck sight pianoforte elegant looking instrument grand large sized square pianoforte substance story end dialogue ensued surprize inquiry congratulations explanations Miss Bates pianoforte arrived Broadwood day great astonishment aunt niece entirely unexpected Miss Bates account Jane loss bewildered think possibly ordered perfectly satisfied quarter course Colonel Campbell,10.66,"Mrs,Cole,telling,calling,Miss,Bates,soon,entered,room,struck,sight,pianoforte,elegant,looking,instrument,grand,large,sized,square,pianoforte,substance,story,end,dialogue,ensued,surprize,inquiry,congratulations,explanations,Miss,Bates,pianoforte,arrived,Broadwood,day,great,astonishment,aunt,niece,entirely,unexpected,Miss,Bates,account,Jane,loss,bewildered,think,possibly,ordered,perfectly,satisfied,quarter,course,Colonel,Campbell",0.00,
 One can suppose nothing else  added Mrs  Cole   and I was only surprized that there could ever have been a doubt ,suppose added Mrs Cole surprized doubt,13.16,"suppose,added,Mrs,Cole,surprized,doubt",0.00,
But Jane  it seems  had a letter from them very lately  and not a word was said about it ,Jane letter lately word said,15.73,"Jane,letter,lately,word,said",0.00,
She knows their ways best  but I should not consider their silence as any reason for their not meaning to make the present ,knows ways best consider silence reason meaning present,12.20,"knows,ways,best,consider,silence,reason,meaning,present",0.00,
Mrs  Cole had many to agree with her  every body who spoke on the subject was equally convinced that it must come from Colonel Campbell  and equally rejoiced that such a present had been made  and there were enough ready to speak to allow Emma to think her own way  and still listen to Mrs  Cole ,Mrs Cole agree body spoke subject equally convinced come Colonel Campbell equally rejoiced present ready speak allow Emma think way listen Mrs Cole,11.15,"Mrs,Cole,agree,body,spoke,subject,equally,convinced,come,Colonel,Campbell,equally,rejoiced,present,ready,speak,allow,Emma,think,way,listen,Mrs,Cole",0.00,
 I declare  I do not know when I have heard any thing that has given me more satisfaction    It always has quite hurt me that Jane Fairfax  who plays so delightfully  should not have an instrument ,declare know heard thing given satisfaction hurt Jane Fairfax plays delightfully instrument,12.18,"declare,know,heard,thing,given,satisfaction,hurt,Jane,Fairfax,plays,delightfully,instrument",0.00,
It seemed quite a shame  especially considering how many houses there are where fine instruments are absolutely thrown away ,shame especially considering houses fine instruments absolutely thrown away,8.06,"shame,especially,considering,houses,fine,instruments,absolutely,thrown,away",0.00,
This is like giving ourselves a slap  to be sure ,like giving slap sure,12.24,"like,giving,slap,sure",0.00,
and it was but yesterday I was telling Mr  Cole  I really was ashamed to look at our new grand pianoforte in the drawing   room  while I do not know one note from another  and our little girls  who are but just beginning  perhaps may never make any thing of it  and there is poor Jane Fairfax  who is mistress of music  has not any thing of the nature of an instrument  not even the pitifullest old spinet in the world  to amuse herself with    I was saying this to Mr  Cole but yesterday  and he quite agreed with me  only he is so particularly fond of music that he could not help indulging himself in the purchase  hoping that some of our good neighbours might be so obliging occasionally to put it to a better use than we can  and that really is the reason why the instrument was bought    or else I am sure we ought to be ashamed of it    We are in great hopes that Miss Woodhouse may be prevailed with to try it this evening ,yesterday telling Mr Cole ashamed look new grand pianoforte drawing room know note little girls beginning thing poor Jane Fairfax mistress music thing nature instrument pitifullest old spinet world amuse saying Mr Cole yesterday agreed particularly fond music help indulging purchase hoping good neighbours obliging occasionally better use reason instrument bought sure ought ashamed great hopes Miss Woodhouse prevailed try evening,12.78,"yesterday,telling,Mr,Cole,ashamed,look,new,grand,pianoforte,drawing,room,know,note,little,girls,beginning,thing,poor,Jane,Fairfax,mistress,music,thing,nature,instrument,pitifullest,old,spinet,world,amuse,saying,Mr,Cole,yesterday,agreed,particularly,fond,music,help,indulging,purchase,hoping,good,neighbours,obliging,occasionally,better,use,reason,instrument,bought,sure,ought,ashamed,great,hopes,Miss,Woodhouse,prevailed,try,evening",0.00,
Miss Woodhouse made the proper acquiescence  and finding that nothing more was to be entrapped from any communication of Mrs  Cole  s  turned to Frank Churchill ,Miss Woodhouse proper acquiescence finding entrapped communication Mrs Cole turned Frank Churchill,8.70,"Miss,Woodhouse,proper,acquiescence,finding,entrapped,communication,Mrs,Cole,turned,Frank,Churchill",0.00,
 Me    I suppose I smile for pleasure at Colonel Campbell  s being so rich and so liberal    It is a handsome present ,suppose smile pleasure Colonel Campbell rich liberal handsome present,11.02,"suppose,smile,pleasure,Colonel,Campbell,rich,liberal,handsome,present",0.00,
 Perhaps Miss Fairfax has never been staying here so long before ,Miss Fairfax staying long,10.77,"Miss,Fairfax,staying,long",0.00,
 Or that he did not give her the use of their own instrument    which must now be shut up in London  untouched by any body ,use instrument shut London untouched body,15.45,"use,instrument,shut,London,untouched,body",0.00,
 That is a grand pianoforte  and he might think it too large for Mrs  Bates  s house ,grand pianoforte think large Mrs Bates house,11.76,"grand,pianoforte,think,large,Mrs,Bates,house",0.00,
 You may say what you chuse    but your countenance testifies that your thoughts on this subject are very much like mine ,chuse countenance testifies thoughts subject like,12.40,"chuse,countenance,testifies,thoughts,subject,like",0.00,
I rather believe you are giving me more credit for acuteness than I deserve ,believe giving credit acuteness deserve,11.84,"believe,giving,credit,acuteness,deserve",0.00,
I smile because you smile  and shall probably suspect whatever I find you suspect  but at present I do not see what there is to question ,smile smile shall probably suspect find suspect present question,12.41,"smile,smile,shall,probably,suspect,find,suspect,present,question",0.00,
If Colonel Campbell is not the person  who can be ,Colonel Campbell person,14.00,"Colonel,Campbell,person",0.00,
I had not thought of Mrs  Dixon ,thought Mrs Dixon,12.50,"thought,Mrs,Dixon",0.00,
She must know as well as her father  how acceptable an instrument would be  and perhaps the mode of it  the mystery  the surprize  is more like a young woman  s scheme than an elderly man  s ,know father acceptable instrument mode mystery surprize like young woman scheme elderly man,12.57,"know,father,acceptable,instrument,mode,mystery,surprize,like,young,woman,scheme,elderly,man",0.00,
It is Mrs  Dixon  I dare say ,Mrs Dixon dare,13.79,"Mrs,Dixon,dare",0.00,
I told you that your suspicions would guide mine ,told suspicions guide,12.24,"told,suspicions,guide",0.00,
 If so  you must extend your suspicions and comprehend Mr ,extend suspicions comprehend Mr,10.34,"extend,suspicions,comprehend,Mr",0.00,
Yes  I immediately perceive that it must be the joint present of Mr  and Mrs  Dixon ,Yes immediately perceive joint present Mr Mrs Dixon,9.52,"Yes,immediately,perceive,joint,present,Mr,Mrs,Dixon",0.00,
We were speaking the other day  you know  of his being so warm an admirer of her performance ,speaking day know warm admirer performance,12.90,"speaking,day,know,warm,admirer,performance",0.00,
 Yes  and what you told me on that head  confirmed an idea which I had entertained before    I do not mean to reflect upon the good intentions of either Mr  Dixon or Miss Fairfax  but I cannot help suspecting either that  after making his proposals to her friend  he had the misfortune to fall in love with her  or that he became conscious of a little attachment on her side ,Yes told head confirmed idea entertained mean reflect good intentions Mr Dixon Miss Fairfax help suspecting making proposals friend misfortune fall love conscious little attachment,12.00,"Yes,told,head,confirmed,idea,entertained,mean,reflect,good,intentions,Mr,Dixon,Miss,Fairfax,help,suspecting,making,proposals,friend,misfortune,fall,love,conscious,little,attachment",0.00,
One might guess twenty things without guessing exactly the right  but I am sure there must be a particular because for her chusing to come to Highbury instead of going with the Campbells to Ireland ,guess things guessing exactly right sure particular chusing come Highbury instead going Campbells Ireland,10.61,"guess,things,guessing,exactly,right,sure,particular,chusing,come,Highbury,instead,going,Campbells,Ireland",0.00,
Here  she must be leading a life of privation and penance  there it would have been all enjoyment ,leading life privation penance enjoyment,13.27,"leading,life,privation,penance,enjoyment",0.00,
As to the pretence of trying her native air  I look upon that as a mere excuse    In the summer it might have passed  but what can any body  s native air do for them in the months of January  February  and March ,pretence trying native air look mere excuse summer passed body native air months January February March,12.74,"pretence,trying,native,air,look,mere,excuse,summer,passed,body,native,air,months,January,February,March",0.00,
Good fires and carriages would be much more to the purpose in most cases of delicate health  and I dare say in her  s ,Good fires carriages purpose cases delicate health dare,13.56,"Good,fires,carriages,purpose,cases,delicate,health,dare",0.00,
I do not require you to adopt all my suspicions  though you make so noble a profession of doing it  but I honestly tell you what they are ,require adopt suspicions noble profession honestly tell,15.22,"require,adopt,suspicions,noble,profession,honestly,tell",0.00,
 And  upon my word  they have an air of great probability ,word air great probability,12.07,"word,air,great,probability",0.00,
Mr  Dixon  s preference of her music to her friend  s  I can answer for being very decided ,Mr Dixon preference music friend answer decided,12.09,"Mr,Dixon,preference,music,friend,answer,decided",0.00,
Did you ever hear of that    A water party  and by some accident she was falling overboard ,hear water party accident falling overboard,12.09,"hear,water,party,accident,falling,overboard",0.00,
 Were you really    Well    But you observed nothing of course  for it seems to be a new idea to you    If I had been there  I think I should have made some discoveries ,observed course new idea think discoveries,15.98,"observed,course,new,idea,think,discoveries",0.00,
 I dare say you would  but I  simple I  saw nothing but the fact  that Miss Fairfax was nearly dashed from the vessel and that Mr  Dixon caught her    It was the work of a moment ,dare simple saw fact Miss Fairfax nearly dashed vessel Mr Dixon caught work moment,12.29,"dare,simple,saw,fact,Miss,Fairfax,nearly,dashed,vessel,Mr,Dixon,caught,work,moment",0.00,
And though the consequent shock and alarm was very great and much more durable    indeed I believe it was half an hour before any of us were comfortable again    yet that was too general a sensation for any thing of peculiar anxiety to be observable ,consequent shock alarm great durable believe half hour comfortable general sensation thing peculiar anxiety observable,12.00,"consequent,shock,alarm,great,durable,believe,half,hour,comfortable,general,sensation,thing,peculiar,anxiety,observable",0.00,
They were called on to share in the awkwardness of a rather long interval between the courses  and obliged to be as formal and as orderly as the others  but when the table was again safely covered  when every corner dish was placed exactly right  and occupation and ease were generally restored  Emma said ,called share awkwardness long interval courses obliged formal orderly table safely covered corner dish placed exactly right occupation ease generally restored Emma said,10.13,"called,share,awkwardness,long,interval,courses,obliged,formal,orderly,table,safely,covered,corner,dish,placed,exactly,right,occupation,ease,generally,restored,Emma,said",0.00,
 The arrival of this pianoforte is decisive with me ,arrival pianoforte decisive,11.54,"arrival,pianoforte,decisive",0.00,
I wanted to know a little more  and this tells me quite enough ,wanted know little tells,14.29,"wanted,know,little,tells",0.00,
Depend upon it  we shall soon hear that it is a present from Mr  and Mrs ,Depend shall soon hear present Mr Mrs,12.33,"Depend,shall,soon,hear,present,Mr,Mrs",0.00,
 And if the Dixons should absolutely deny all knowledge of it we must conclude it to come from the Campbells ,Dixons absolutely deny knowledge conclude come Campbells,11.93,"Dixons,absolutely,deny,knowledge,conclude,come,Campbells",0.00,
Miss Fairfax knows it is not from the Campbells  or they would have been guessed at first ,Miss Fairfax knows Campbells guessed,13.33,"Miss,Fairfax,knows,Campbells,guessed",0.00,
She would not have been puzzled  had she dared fix on them ,puzzled dared fix,15.25,"puzzled,dared,fix",0.00,
I may not have convinced you perhaps  but I am perfectly convinced myself that Mr  Dixon is a principal in the business ,convinced perfectly convinced Mr Dixon principal business,12.50,"convinced,perfectly,convinced,Mr,Dixon,principal,business",0.00,
 Indeed you injure me if you suppose me unconvinced ,injure suppose unconvinced,11.54,"injure,suppose,unconvinced",0.00,
Your reasonings carry my judgment along with them entirely ,reasonings carry judgment entirely,8.47,"reasonings,carry,judgment,entirely",0.00,
At first  while I supposed you satisfied that Colonel Campbell was the giver  I saw it only as paternal kindness  and thought it the most natural thing in the world ,supposed satisfied Colonel Campbell giver saw paternal kindness thought natural thing world,10.91,"supposed,satisfied,Colonel,Campbell,giver,saw,paternal,kindness,thought,natural,thing,world",0.00,
But when you mentioned Mrs  Dixon  I felt how much more probable that it should be the tribute of warm female friendship ,mentioned Mrs Dixon felt probable tribute warm female friendship,10.74,"mentioned,Mrs,Dixon,felt,probable,tribute,warm,female,friendship",0.00,
And now I can see it in no other light than as an offering of love ,light offering love,19.40,"light,offering,love",0.00,
There was no occasion to press the matter farther ,occasion press matter farther,10.00,"occasion,press,matter,farther",0.00,
The conviction seemed real  he looked as if he felt it ,conviction real looked felt,12.73,"conviction,real,looked,felt",0.00,
